Name = VO242
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
173.0	1.021	0.01589	0.040	0.625	0.349	0.929	0.864	64.298	0.211	0.211
174.0	0.878	0.01513	0.034	0.608	0.371	0.926	0.871	58.027	0.211	0.211
175.0	0.733	0.01448	0.029	0.591	0.393	0.923	0.877	50.644	0.211	0.211
176.0	0.588	0.01397	0.023	0.574	0.414	0.920	0.884	42.067	0.211	0.211
177.0	0.441	0.01358	0.017	0.556	0.435	0.916	0.889	32.511	0.211	0.211
178.0	0.295	0.01331	0.012	0.537	0.456	0.913	0.895	22.136	0.211	0.211
179.0	0.147	0.01316	0.006	0.518	0.477	0.909	0.899	11.204	0.211	0.211
180.0	0.000	0.01312	-0.000	0.498	0.498	0.904	0.904	0.000	0.211	0.250

Name = VO242
Mach = 0; Re = 1000000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.000	0.01287	-0.000	0.493	0.493	0.906	0.906	-0.000	0.211	0.250
-179.0	-0.147	0.01290	-0.006	0.472	0.513	0.901	0.910	-11.429	0.211	0.211
-178.0	-0.295	0.01305	-0.012	0.451	0.532	0.896	0.914	-22.571	0.211	0.211
-177.0	-0.442	0.01332	-0.017	0.430	0.551	0.891	0.918	-33.136	0.211	0.211
-176.0	-0.588	0.01370	-0.023	0.409	0.569	0.885	0.922	-42.911	0.211	0.211
-175.0	-0.733	0.01422	-0.029	0.387	0.587	0.879	0.925	-51.588	0.211	0.211
-174.0	-0.878	0.01484	-0.034	0.366	0.604	0.873	0.928	-59.174	0.211	0.211
-173.0	-1.022	0.01561	-0.040	0.344	0.621	0.866	0.931	-65.469	0.211	0.211
-172.0	-1.164	0.01648	-0.045	0.323	0.637	0.858	0.933	-70.626	0.211	0.211
-171.0	-1.305	0.01752	-0.051	0.302	0.653	0.850	0.936	-74.488	0.211	0.211
-170.0	-1.444	0.01875	-0.056	0.282	0.667	0.842	0.938	-77.006	0.212	0.211
-169.0	-1.580	0.02009	-0.061	0.263	0.682	0.833	0.940	-78.652	0.212	0.211
-168.0	-1.715	0.02160	-0.067	0.244	0.695	0.824	0.942	-79.370	0.212	0.211
-167.0	-1.846	0.02324	-0.072	0.226	0.708	0.814	0.944	-79.433	0.212	0.211
-166.0	-1.975	0.02501	-0.077	0.209	0.721	0.803	0.946	-78.957	0.212	0.211
-165.0	-2.099	0.02699	-0.081	0.193	0.733	0.793	0.947	-77.786	0.212	0.211
-164.0	-2.220	0.02910	-0.086	0.179	0.745	0.781	0.948	-76.312	0.212	0.211
-163.0	-2.337	0.03133	-0.090	0.165	0.756	0.769	0.950	-74.607	0.211	0.211
-162.0	-2.449	0.03382	-0.095	0.152	0.767	0.757	0.951	-72.423	0.211	0.211
-161.0	-2.557	0.03638	-0.099	0.141	0.777	0.744	0.952	-70.285	0.211	0.211
-160.0	-2.659	0.03910	-0.103	0.130	0.787	0.731	0.953	-67.998	0.210	0.211
-159.0	-2.755	0.04204	-0.107	0.120	0.795	0.717	0.954	-65.537	0.210	0.211
-158.0	-2.846	0.04511	-0.111	0.112	0.804	0.703	0.954	-63.085	0.209	0.211
-157.0	-2.930	0.04844	-0.114	0.104	0.812	0.689	0.955	-60.495	0.208	0.211
-156.0	-3.008	0.05181	-0.117	0.097	0.820	0.674	0.956	-58.070	0.207	0.211
-155.0	-3.080	0.05537	-0.120	0.090	0.827	0.660	0.957	-55.627	0.206	0.211
-154.0	-3.145	0.05910	-0.123	0.084	0.834	0.645	0.958	-53.216	0.204	0.211
-153.0	-3.203	0.06322	-0.126	0.078	0.841	0.629	0.958	-50.657	0.202	0.211
-152.0	-3.254	0.06727	-0.128	0.073	0.847	0.614	0.959	-48.376	0.200	0.211
-151.0	-3.298	0.07150	-0.131	0.069	0.854	0.599	0.959	-46.125	0.196	0.210
-150.0	-3.336	0.07619	-0.133	0.064	0.859	0.583	0.960	-43.784	0.192	0.210
-149.0	-3.367	0.08075	-0.135	0.061	0.865	0.568	0.961	-41.698	0.185	0.210
-148.0	-3.391	0.08581	-0.136	0.057	0.871	0.553	0.961	-39.520	0.175	0.210
-147.0	-3.410	0.09059	-0.138	0.054	0.876	0.538	0.962	-37.638	0.161	0.210
-146.0	-3.422	0.09599	-0.139	0.051	0.881	0.523	0.962	-35.651	0.119	0.209
-145.0	-3.428	0.10153	-0.140	0.048	0.886	0.509	0.962	-33.762	-0.037	0.209
-144.0	-3.429	0.10724	-0.141	0.045	0.891	0.494	0.963	-31.976	0.986	0.209
-143.0	-3.426	0.11303	-0.142	0.043	0.896	0.480	0.963	-30.307	0.352	0.209
-142.0	-3.417	0.11885	-0.142	0.041	0.900	0.466	0.964	-28.751	0.287	0.208
-141.0	-3.403	0.12478	-0.143	0.039	0.905	0.453	0.964	-27.272	0.266	0.208
-140.0	-3.387	0.13090	-0.143	0.037	0.908	0.440	0.965	-25.871	0.253	0.208
-139.0	-3.366	0.13729	-0.143	0.035	0.913	0.427	0.965	-24.520	0.244	0.208
-138.0	-3.343	0.14447	-0.143	0.033	0.916	0.415	0.966	-23.139	0.239	0.207
-137.0	-3.315	0.15086	-0.142	0.032	0.920	0.403	0.966	-21.977	0.234	0.207
-136.0	-3.286	0.15724	-0.142	0.030	0.924	0.391	0.967	-20.900	0.229	0.207
-135.0	-3.256	0.16473	-0.141	0.029	0.927	0.380	0.968	-19.764	0.225	0.207
-134.0	-3.223	0.17191	-0.140	0.028	0.931	0.369	0.968	-18.750	0.221	0.207
-133.0	-3.188	0.17828	-0.139	0.026	0.933	0.359	0.968	-17.884	0.218	0.206
-132.0	-3.152	0.18554	-0.138	0.025	0.936	0.348	0.969	-16.988	0.197	0.206
-131.0	-2.828	0.32467	-0.120	0.024	0.511	0.339	0.511	-8.709	0.197	0.208
-130.0	-2.793	0.33634	-0.119	0.023	0.511	0.329	0.511	-8.305	0.209	0.207
-129.0	-2.759	0.34837	-0.117	0.022	0.511	0.321	0.511	-7.920	0.206	0.207
-128.0	-2.725	0.35923	-0.116	0.021	0.511	0.312	0.511	-7.587	0.203	0.208
-127.0	-2.689	0.37205	-0.114	0.020	0.511	0.303	0.511	-7.229	0.201	0.208
-126.0	-2.654	0.38351	-0.112	0.019	0.511	0.295	0.511	-6.920	0.197	0.208
-125.0	-2.620	0.39262	-0.110	0.018	0.511	0.287	0.513	-6.674	0.193	0.208
-124.0	-2.589	0.40001	-0.109	0.018	0.511	0.280	0.519	-6.473	0.189	0.208
-123.0	-2.559	0.41008	-0.107	0.017	0.512	0.273	0.524	-6.239	0.183	0.208
-122.0	-2.529	0.41708	-0.105	0.016	0.513	0.266	0.529	-6.063	0.178	0.209
-121.0	-2.500	0.42484	-0.102	0.016	0.515	0.259	0.534	-5.884	0.175	0.209
-120.0	-2.470	0.43153	-0.100	0.015	0.516	0.252	0.539	-5.724	0.171	0.209
-119.0	-2.441	0.43633	-0.098	0.014	0.518	0.246	0.545	-5.595	0.164	0.210
-118.0	-2.414	0.44451	-0.095	0.014	0.519	0.240	0.551	-5.431	0.157	0.211
-117.0	-2.388	0.45011	-0.093	0.013	0.520	0.234	0.558	-5.305	0.148	0.211
-116.0	-2.363	0.45438	-0.090	0.013	0.521	0.229	0.565	-5.201	0.139	0.212
-115.0	-2.339	0.45790	-0.087	0.012	0.522	0.223	0.571	-5.109	0.130	0.213
-114.0	-2.317	0.46336	-0.085	0.012	0.524	0.218	0.578	-5.000	0.121	0.213
-113.0	-2.295	0.46877	-0.082	0.011	0.525	0.213	0.584	-4.896	0.116	0.214
-112.0	-2.273	0.47070	-0.079	0.011	0.526	0.208	0.590	-4.829	0.109	0.215
-111.0	-2.252	0.47682	-0.076	0.010	0.527	0.203	0.596	-4.722	0.097	0.216
-110.0	-2.232	0.47757	-0.072	0.010	0.528	0.198	0.602	-4.673	0.082	0.218
-109.0	-2.213	0.48059	-0.069	0.009	0.529	0.193	0.608	-4.605	0.068	0.219
-108.0	-2.196	0.48668	-0.066	0.009	0.530	0.189	0.613	-4.512	0.051	0.220
-107.0	-2.180	0.48783	-0.062	0.009	0.531	0.185	0.619	-4.468	0.031	0.221
-106.0	-2.165	0.48837	-0.059	0.008	0.532	0.181	0.625	-4.433	0.009	0.223
-105.0	-2.151	0.48946	-0.056	0.008	0.533	0.177	0.630	-4.395	-0.010	0.224
-104.0	-2.138	0.49518	-0.052	0.008	0.534	0.173	0.635	-4.317	-0.020	0.226
-103.0	-2.125	0.49454	-0.048	0.007	0.535	0.169	0.640	-4.296	-0.041	0.227
-102.0	-2.113	0.49766	-0.045	0.007	0.536	0.165	0.646	-4.246	-0.077	0.229
-101.0	-2.102	0.49524	-0.041	0.007	0.537	0.161	0.651	-4.245	-0.120	0.230
-100.0	-2.093	0.49611	-0.037	0.006	0.538	0.158	0.655	-4.219	-0.172	0.232
-99.0	-2.085	0.49963	-0.034	0.006	0.539	0.155	0.660	-4.173	-0.245	0.234
-98.0	-2.078	0.49878	-0.030	0.006	0.540	0.151	0.665	-4.166	-0.348	0.236
-97.0	-2.072	0.49634	-0.026	0.006	0.541	0.148	0.670	-4.175	-0.500	0.237
-96.0	-2.068	0.49654	-0.023	0.005	0.542	0.145	0.674	-4.165	-0.731	0.239
-95.0	-2.065	0.49650	-0.019	0.005	0.543	0.142	0.679	-4.159	-0.846	0.241
-94.0	-2.061	0.49501	-0.015	0.005	0.544	0.139	0.683	-4.164	-0.993	0.243
-93.0	-2.059	0.49244	-0.011	0.005	0.544	0.136	0.687	-4.181	-1.716	0.245
-92.0	-2.057	0.48726	-0.007	0.004	0.545	0.132	0.692	-4.222	-5.581	0.246
-91.0	-2.057	0.48381	-0.004	0.004	0.546	0.129	0.696	-4.253	6.316	0.248
-90.0	-2.059	0.47855	-0.000	0.004	0.547	0.127	0.700	-4.302	0.220	0.250
-89.0	-1.809	1.14942	0.004	0.546	0.004	0.696	0.129	-1.574	0.220	0.252
-88.0	-1.812	1.14487	0.007	0.545	0.004	0.692	0.132	-1.583	1.303	0.254
-87.0	-1.816	1.14129	0.011	0.544	0.005	0.687	0.136	-1.591	1.053	0.256
-86.0	-1.821	1.13509	0.015	0.544	0.005	0.683	0.139	-1.605	0.907	0.258
-85.0	-1.828	1.12692	0.019	0.543	0.005	0.679	0.142	-1.622	0.861	0.260
-84.0	-1.834	1.11694	0.023	0.542	0.005	0.674	0.145	-1.642	0.819	0.262
-83.0	-1.841	1.10617	0.026	0.541	0.006	0.670	0.148	-1.664	0.734	0.264
-82.0	-1.849	1.09761	0.030	0.540	0.006	0.665	0.151	-1.685	0.669	0.266
-81.0	-1.859	1.08709	0.034	0.539	0.006	0.660	0.155	-1.710	0.619	0.268
-80.0	-1.870	1.07191	0.037	0.538	0.006	0.655	0.158	-1.744	0.579	0.270
-79.0	-1.881	1.05911	0.041	0.537	0.007	0.651	0.161	-1.776	0.543	0.272
-78.0	-1.895	1.04809	0.045	0.536	0.007	0.646	0.165	-1.808	0.514	0.274
-77.0	-1.909	1.03185	0.048	0.535	0.007	0.640	0.169	-1.850	0.490	0.275
-76.0	-1.925	1.01858	0.052	0.534	0.008	0.635	0.173	-1.890	0.475	0.277
-75.0	-1.941	0.99923	0.056	0.533	0.008	0.630	0.177	-1.942	0.466	0.279
-74.0	-1.957	0.98360	0.059	0.532	0.008	0.625	0.181	-1.990	0.452	0.280
-73.0	-1.975	0.96867	0.062	0.531	0.009	0.619	0.185	-2.039	0.435	0.282
-72.0	-1.994	0.95208	0.066	0.530	0.009	0.613	0.189	-2.094	0.420	0.283
-71.0	-2.014	0.93123	0.069	0.529	0.009	0.608	0.193	-2.163	0.406	0.284
-70.0	-2.036	0.91206	0.072	0.528	0.010	0.602	0.198	-2.232	0.393	0.286
-69.0	-2.059	0.89515	0.076	0.527	0.010	0.596	0.203	-2.300	0.383	0.287
-68.0	-2.083	0.87320	0.079	0.526	0.011	0.590	0.208	-2.386	0.372	0.288
-67.0	-2.109	0.85505	0.082	0.525	0.011	0.584	0.213	-2.467	0.365	0.289
-66.0	-2.135	0.83306	0.085	0.524	0.012	0.578	0.218	-2.563	0.360	0.290
-65.0	-2.161	0.81097	0.087	0.522	0.012	0.571	0.223	-2.665	0.352	0.290
-64.0	-2.189	0.79102	0.090	0.521	0.013	0.565	0.229	-2.767	0.344	0.291
-63.0	-2.218	0.76929	0.093	0.520	0.013	0.558	0.234	-2.884	0.337	0.292
-62.0	-2.249	0.74668	0.095	0.519	0.014	0.551	0.240	-3.012	0.330	0.292
-61.0	-2.281	0.72231	0.098	0.518	0.014	0.545	0.246	-3.158	0.324	0.293
-60.0	-2.314	0.70124	0.100	0.516	0.015	0.539	0.252	-3.300	0.319	0.293
-59.0	-2.348	0.67865	0.102	0.515	0.016	0.534	0.259	-3.460	0.315	0.294
-58.0	-2.382	0.65530	0.105	0.513	0.016	0.529	0.266	-3.635	0.312	0.294
-57.0	-2.417	0.63292	0.107	0.512	0.017	0.524	0.273	-3.818	0.307	0.294
-56.0	-2.452	0.60785	0.109	0.511	0.018	0.519	0.280	-4.034	0.302	0.294
-55.0	-2.489	0.58518	0.110	0.511	0.018	0.513	0.287	-4.253	0.299	0.294
-54.0	-2.527	0.56287	0.112	0.511	0.019	0.511	0.295	-4.490	0.298	0.294
-53.0	-2.566	0.54009	0.114	0.511	0.020	0.511	0.303	-4.750	0.295	0.294
-52.0	-2.605	0.51596	0.116	0.511	0.021	0.511	0.312	-5.048	0.293	0.294
-51.0	-2.643	0.49370	0.117	0.511	0.022	0.511	0.321	-5.353	0.290	0.294
-50.0	-2.681	0.47087	0.119	0.511	0.023	0.511	0.329	-5.693	0.286	0.294
-49.0	-2.719	0.44881	0.120	0.511	0.024	0.511	0.339	-6.059	0.497	0.294
-48.0	-2.758	0.42661	0.138	0.936	0.025	0.969	0.348	-6.466	0.494	0.300
-47.0	-2.797	0.40477	0.139	0.933	0.026	0.968	0.359	-6.910	0.279	0.300
-46.0	-2.835	0.38410	0.140	0.931	0.028	0.968	0.369	-7.381	0.277	0.299
-45.0	-2.870	0.36321	0.141	0.927	0.029	0.968	0.380	-7.903	0.273	0.299
-44.0	-2.905	0.34221	0.142	0.924	0.030	0.967	0.391	-8.490	0.268	0.299
-43.0	-2.939	0.32288	0.142	0.920	0.032	0.966	0.403	-9.103	0.264	0.298
-42.0	-2.972	0.30376	0.143	0.916	0.033	0.966	0.415	-9.784	0.259	0.298
-41.0	-3.002	0.28443	0.143	0.913	0.035	0.965	0.427	-10.553	0.255	0.298
-40.0	-3.028	0.26603	0.143	0.908	0.037	0.965	0.440	-11.384	0.248	0.297
-39.0	-3.052	0.24882	0.143	0.905	0.039	0.964	0.453	-12.268	0.239	0.297
-38.0	-3.074	0.23197	0.142	0.900	0.041	0.964	0.466	-13.253	0.229	0.296
-37.0	-3.092	0.21589	0.142	0.896	0.043	0.963	0.480	-14.323	0.210	0.296
-36.0	-3.105	0.20037	0.141	0.891	0.045	0.963	0.494	-15.498	0.179	0.295
-35.0	-3.115	0.18546	0.140	0.886	0.048	0.962	0.509	-16.794	0.107	0.295
-34.0	-3.119	0.17148	0.139	0.881	0.051	0.962	0.523	-18.191	-0.351	0.295
-33.0	-3.118	0.15797	0.138	0.876	0.054	0.962	0.538	-19.741	0.641	0.294
-32.0	-3.112	0.14570	0.136	0.871	0.057	0.961	0.553	-21.360	0.430	0.294
-31.0	-3.101	0.13387	0.135	0.865	0.061	0.961	0.568	-23.161	0.371	0.293
-30.0	-3.083	0.12296	0.133	0.859	0.064	0.960	0.583	-25.069	0.344	0.293
-29.0	-3.058	0.11249	0.131	0.854	0.069	0.959	0.599	-27.188	0.331	0.293
-28.0	-3.028	0.10303	0.128	0.847	0.073	0.959	0.614	-29.391	0.321	0.292
-27.0	-2.990	0.09427	0.126	0.841	0.078	0.958	0.629	-31.721	0.314	0.292
-26.0	-2.946	0.08592	0.123	0.834	0.084	0.958	0.645	-34.293	0.309	0.292
-25.0	-2.895	0.07841	0.120	0.827	0.090	0.957	0.660	-36.924	0.305	0.292
-24.0	-2.838	0.07149	0.117	0.820	0.097	0.956	0.674	-39.689	0.302	0.291
-23.0	-2.773	0.06515	0.114	0.812	0.104	0.955	0.689	-42.559	0.300	0.291
-22.0	-2.702	0.05926	0.111	0.804	0.112	0.954	0.703	-45.597	0.298	0.291
-21.0	-2.624	0.05396	0.107	0.795	0.120	0.954	0.717	-48.625	0.296	0.291
-20.0	-2.540	0.04907	0.103	0.787	0.130	0.953	0.731	-51.753	0.295	0.291
-19.0	-2.450	0.04467	0.099	0.777	0.141	0.952	0.744	-54.841	0.294	0.290
-18.0	-2.354	0.04069	0.095	0.767	0.152	0.951	0.757	-57.845	0.293	0.290
-17.0	-2.252	0.03700	0.090	0.756	0.165	0.950	0.769	-60.861	0.292	0.290
-16.0	-2.145	0.03374	0.086	0.745	0.179	0.948	0.781	-63.578	0.292	0.290
-15.0	-2.034	0.03079	0.081	0.733	0.193	0.947	0.793	-66.054	0.291	0.290
-14.0	-1.918	0.02811	0.077	0.721	0.209	0.946	0.803	-68.224	0.291	0.290
-13.0	-1.798	0.02576	0.072	0.708	0.226	0.944	0.814	-69.792	0.291	0.290
-12.0	-1.674	0.02364	0.067	0.695	0.244	0.942	0.824	-70.794	0.291	0.290
-11.0	-1.546	0.02175	0.061	0.682	0.263	0.940	0.833	-71.092	0.290	0.290
-10.0	-1.416	0.02009	0.056	0.667	0.282	0.938	0.842	-70.454	0.290	0.290
-9.0	-1.282	0.01862	0.051	0.653	0.302	0.936	0.850	-68.866	0.290	0.290
-8.0	-1.146	0.01735	0.045	0.637	0.323	0.933	0.858	-66.083	0.290	0.290
-7.0	-1.008	0.01628	0.040	0.621	0.344	0.931	0.866	-61.955	0.290	0.290
-6.0	-0.868	0.01535	0.034	0.604	0.366	0.928	0.873	-56.572	0.290	0.290
-5.0	-0.727	0.01459	0.029	0.587	0.387	0.925	0.879	-49.789	0.290	0.289
-4.0	-0.584	0.01397	0.023	0.569	0.409	0.922	0.885	-41.770	0.290	0.289
-3.0	-0.439	0.01350	0.017	0.551	0.430	0.918	0.891	-32.515	0.290	0.289
-2.0	-0.294	0.01316	0.012	0.532	0.451	0.914	0.896	-22.306	0.289	0.289
-1.0	-0.147	0.01295	0.006	0.513	0.472	0.910	0.901	-11.365	0.289	0.289
-0.0	-0.000	0.01287	-0.000	0.493	0.493	0.906	0.906	-0.000	0.289	0.250
1.0	0.147	0.01295	-0.006	0.472	0.513	0.901	0.910	11.365	0.289	0.289
2.0	0.294	0.01316	-0.012	0.451	0.532	0.896	0.914	22.306	0.289	0.289
3.0	0.439	0.01350	-0.017	0.430	0.551	0.891	0.918	32.515	0.290	0.289
4.0	0.584	0.01397	-0.023	0.409	0.569	0.885	0.922	41.770	0.290	0.289
5.0	0.727	0.01459	-0.029	0.387	0.587	0.879	0.925	49.789	0.290	0.289
6.0	0.868	0.01535	-0.034	0.366	0.604	0.873	0.928	56.572	0.290	0.290
7.0	1.008	0.01628	-0.040	0.344	0.621	0.866	0.931	61.955	0.290	0.290
8.0	1.146	0.01735	-0.045	0.323	0.637	0.858	0.933	66.083	0.290	0.290
9.0	1.282	0.01862	-0.051	0.302	0.653	0.850	0.936	68.866	0.290	0.290
10.0	1.416	0.02009	-0.056	0.282	0.667	0.842	0.938	70.454	0.290	0.290
11.0	1.546	0.02175	-0.061	0.263	0.682	0.833	0.940	71.092	0.290	0.290
12.0	1.674	0.02364	-0.067	0.244	0.695	0.824	0.942	70.794	0.291	0.290
13.0	1.798	0.02576	-0.072	0.226	0.708	0.814	0.944	69.792	0.291	0.290
14.0	1.918	0.02811	-0.077	0.209	0.721	0.803	0.946	68.224	0.291	0.290
15.0	2.034	0.03079	-0.081	0.193	0.733	0.793	0.947	66.054	0.291	0.290
16.0	2.145	0.03374	-0.086	0.179	0.745	0.781	0.948	63.578	0.292	0.290
17.0	2.252	0.03700	-0.090	0.165	0.756	0.769	0.950	60.861	0.292	0.290
18.0	2.354	0.04069	-0.095	0.152	0.767	0.757	0.951	57.845	0.293	0.290
19.0	2.450	0.04467	-0.099	0.141	0.777	0.744	0.952	54.841	0.294	0.290
20.0	2.540	0.04907	-0.103	0.130	0.787	0.731	0.953	51.753	0.295	0.291
21.0	2.624	0.05396	-0.107	0.120	0.795	0.717	0.954	48.625	0.296	0.291
22.0	2.702	0.05926	-0.111	0.112	0.804	0.703	0.954	45.597	0.298	0.291
23.0	2.773	0.06515	-0.114	0.104	0.812	0.689	0.955	42.559	0.300	0.291
24.0	2.838	0.07149	-0.117	0.097	0.820	0.674	0.956	39.689	0.302	0.291
25.0	2.895	0.07841	-0.120	0.090	0.827	0.660	0.957	36.924	0.305	0.292
26.0	2.946	0.08592	-0.123	0.084	0.834	0.645	0.958	34.293	0.309	0.292
27.0	2.990	0.09427	-0.126	0.078	0.841	0.629	0.958	31.721	0.314	0.292
28.0	3.028	0.10303	-0.128	0.073	0.847	0.614	0.959	29.391	0.321	0.292
29.0	3.058	0.11249	-0.131	0.069	0.854	0.599	0.959	27.188	0.331	0.293
30.0	3.083	0.12296	-0.133	0.064	0.859	0.583	0.960	25.069	0.344	0.293
31.0	3.101	0.13387	-0.135	0.061	0.865	0.568	0.961	23.161	0.371	0.293
32.0	3.112	0.14570	-0.136	0.057	0.871	0.553	0.961	21.360	0.430	0.294
33.0	3.118	0.15797	-0.138	0.054	0.876	0.538	0.962	19.741	0.641	0.294
34.0	3.119	0.17148	-0.139	0.051	0.881	0.523	0.962	18.191	-0.351	0.295
35.0	3.115	0.18546	-0.140	0.048	0.886	0.509	0.962	16.794	0.107	0.295
36.0	3.105	0.20037	-0.141	0.045	0.891	0.494	0.963	15.498	0.179	0.295
37.0	3.092	0.21589	-0.142	0.043	0.896	0.480	0.963	14.323	0.210	0.296
38.0	3.074	0.23197	-0.142	0.041	0.900	0.466	0.964	13.253	0.229	0.296
39.0	3.052	0.24882	-0.143	0.039	0.905	0.453	0.964	12.268	0.239	0.297
40.0	3.028	0.26603	-0.143	0.037	0.908	0.440	0.965	11.384	0.248	0.297
41.0	3.002	0.28443	-0.143	0.035	0.913	0.427	0.965	10.553	0.255	0.298
42.0	2.972	0.30376	-0.143	0.033	0.916	0.415	0.966	9.784	0.259	0.298
43.0	2.939	0.32288	-0.142	0.032	0.920	0.403	0.966	9.103	0.264	0.298
44.0	2.905	0.34221	-0.142	0.030	0.924	0.391	0.967	8.490	0.268	0.299
45.0	2.870	0.36321	-0.141	0.029	0.927	0.380	0.968	7.903	0.273	0.299
46.0	2.835	0.38410	-0.140	0.028	0.931	0.369	0.968	7.381	0.277	0.299
47.0	2.797	0.40477	-0.139	0.026	0.933	0.359	0.968	6.910	0.279	0.300
48.0	2.758	0.42661	-0.138	0.025	0.936	0.348	0.969	6.466	0.494	0.300
49.0	2.719	0.44881	-0.120	0.024	0.511	0.339	0.511	6.059	0.497	0.294
50.0	2.681	0.47087	-0.119	0.023	0.511	0.329	0.511	5.693	0.286	0.294
51.0	2.643	0.49370	-0.117	0.022	0.511	0.321	0.511	5.353	0.290	0.294
52.0	2.605	0.51596	-0.116	0.021	0.511	0.312	0.511	5.048	0.293	0.294
53.0	2.566	0.54009	-0.114	0.020	0.511	0.303	0.511	4.750	0.295	0.294
54.0	2.527	0.56287	-0.112	0.019	0.511	0.295	0.511	4.490	0.298	0.294
55.0	2.489	0.58518	-0.110	0.018	0.511	0.287	0.513	4.253	0.299	0.294
56.0	2.452	0.60785	-0.109	0.018	0.511	0.280	0.519	4.034	0.302	0.294
57.0	2.417	0.63292	-0.107	0.017	0.512	0.273	0.524	3.818	0.307	0.294
58.0	2.382	0.65530	-0.105	0.016	0.513	0.266	0.529	3.635	0.312	0.294
59.0	2.348	0.67865	-0.102	0.016	0.515	0.259	0.534	3.460	0.315	0.294
60.0	2.314	0.70124	-0.100	0.015	0.516	0.252	0.539	3.300	0.319	0.293
61.0	2.281	0.72231	-0.098	0.014	0.518	0.246	0.545	3.158	0.324	0.293
62.0	2.249	0.74668	-0.095	0.014	0.519	0.240	0.551	3.012	0.330	0.292
63.0	2.218	0.76929	-0.093	0.013	0.520	0.234	0.558	2.884	0.337	0.292
64.0	2.189	0.79102	-0.090	0.013	0.521	0.229	0.565	2.767	0.344	0.291
65.0	2.161	0.81097	-0.087	0.012	0.522	0.223	0.571	2.665	0.352	0.290
66.0	2.135	0.83306	-0.085	0.012	0.524	0.218	0.578	2.563	0.360	0.290
67.0	2.109	0.85505	-0.082	0.011	0.525	0.213	0.584	2.467	0.365	0.289
68.0	2.083	0.87320	-0.079	0.011	0.526	0.208	0.590	2.386	0.372	0.288
69.0	2.059	0.89515	-0.076	0.010	0.527	0.203	0.596	2.300	0.383	0.287
70.0	2.036	0.91206	-0.072	0.010	0.528	0.198	0.602	2.232	0.393	0.286
71.0	2.014	0.93123	-0.069	0.009	0.529	0.193	0.608	2.163	0.406	0.284
72.0	1.994	0.95208	-0.066	0.009	0.530	0.189	0.613	2.094	0.420	0.283
73.0	1.975	0.96867	-0.062	0.009	0.531	0.185	0.619	2.039	0.435	0.282
74.0	1.957	0.98360	-0.059	0.008	0.532	0.181	0.625	1.990	0.452	0.280
75.0	1.941	0.99923	-0.056	0.008	0.533	0.177	0.630	1.942	0.466	0.279
76.0	1.925	1.01858	-0.052	0.008	0.534	0.173	0.635	1.890	0.475	0.277
77.0	1.909	1.03185	-0.048	0.007	0.535	0.169	0.640	1.850	0.490	0.275
78.0	1.895	1.04809	-0.045	0.007	0.536	0.165	0.646	1.808	0.514	0.274
79.0	1.881	1.05911	-0.041	0.007	0.537	0.161	0.651	1.776	0.543	0.272
80.0	1.870	1.07191	-0.037	0.006	0.538	0.158	0.655	1.744	0.579	0.270
81.0	1.859	1.08709	-0.034	0.006	0.539	0.155	0.660	1.710	0.619	0.268
82.0	1.849	1.09761	-0.030	0.006	0.540	0.151	0.665	1.685	0.669	0.266
83.0	1.841	1.10617	-0.026	0.006	0.541	0.148	0.670	1.664	0.734	0.264
84.0	1.834	1.11694	-0.023	0.005	0.542	0.145	0.674	1.642	0.819	0.262
85.0	1.828	1.12692	-0.019	0.005	0.543	0.142	0.679	1.622	0.861	0.260
86.0	1.821	1.13509	-0.015	0.005	0.544	0.139	0.683	1.605	0.907	0.258
87.0	1.816	1.14129	-0.011	0.005	0.544	0.136	0.687	1.591	1.053	0.256
88.0	1.812	1.14487	-0.007	0.004	0.545	0.132	0.692	1.583	1.303	0.254
89.0	1.809	1.14942	-0.004	0.004	0.546	0.129	0.696	1.574	1.833	0.252
90.0	1.807	1.15137	-0.000	0.004	0.547	0.127	0.700	1.570	0.220	0.250
91.0	2.057	0.48381	0.004	0.546	0.004	0.696	0.129	4.253	0.220	0.248
92.0	2.057	0.48726	0.007	0.545	0.004	0.692	0.132	4.222	-5.581	0.246
93.0	2.059	0.49244	0.011	0.544	0.005	0.687	0.136	4.181	-1.716	0.245
94.0	2.061	0.49501	0.015	0.544	0.005	0.683	0.139	4.164	-0.993	0.243
95.0	2.065	0.49650	0.019	0.543	0.005	0.679	0.142	4.159	-0.846	0.241
96.0	2.068	0.49654	0.023	0.542	0.005	0.674	0.145	4.165	-0.731	0.239
97.0	2.072	0.49634	0.026	0.541	0.006	0.670	0.148	4.175	-0.500	0.237
98.0	2.078	0.49878	0.030	0.540	0.006	0.665	0.151	4.166	-0.348	0.236
